text,label
"https://docs.google.com/spreadsheets/u/0/d/1wmgjXqOrdIZQTC1ZEFkAZgGu4yucnoT-uT5LkgOMIKg/htmlview
^ sign up to reserve a time slot here, these are first come first serve!",regular
"Hi! Just reminder that we have our next meeting this Tuesday, October 8th, from 6-7pm at Dawson 208! Cannon Financial will provide a brief firm presentation, tips for resumes and networking, and then there will be time for you to get your resume personally reviewed by them! Dinner will be provided, so be sure to RSVP so we can get an accurate headcount! 
Please dress business casual and bring a few updated resumes for review!",regular
'Corient @SFPA' is starting in 2 hours,regular
Free mellow mushroom tonight! Don’t miss out 👻,regular
'Corient @SFPA' is starting in 1 day,regular
"Good afternoon everyone! Dr. Archuleta will be hosting a virtual Double Dawgs Info Session on Friday, October 4 at 12:00 PM. Join via Zoom to learn about the Double Dawgs pathways and Master's degree in Financial Planning. Register to attend: https://shorturl.at/boiTO",regular
Like this message if you are planning to attend the NAPFA conference in Nashville this October,regular
"Hi everyone! I hope everyone is staying safe! Just reminder that we have our next meeting with Corient this Tuesday, October 1st, from 6-7pm at Dawson 208! Dinner will be provided, so be sure to RSVP so we can get an accurate headcount!
Please dress business casual and bring a couple resumes for post-meeting networking!
If you have any questions, please let me or any e-board members know, and we look forward to seeing you all there!",regular
Alondra Gonzalez created event 'Corient @SFPA',regular
"Also not SFPA-related but if you or any of your friends are interested in learning more about financial planning or the CFP certification, @Bennett Colbert and I will be tabling today outside of Tate from 12:30-1:30, feel free to stop by!",regular
"Hi everyone! This is not SFPA-related, but I am currently in the capstone class for my entrepreneurship certificate and need to conduct a few interviews for my final project (over text is fine, it’s only 5 questions), if you are an upperclassmen or alumni who has moved or planning on moving for work (or ever even thought about moving) please DM me! I appreciate any and all responses! :)",regular
"Hello members! If you have paid your dues anytime before now, you have just been added to SFPA’s eLC page! This is a way to thank you for contributing and for being a part of our organization, and to provide you with a few more resources we don’t usually go over during our meetings. 
If you would like to be a part of this page, please be sure to pay your dues (only $10!) and give us a few days to add you to it. We don’t want these dues, however, to discourage anyone from coming to our meetings and participating, so if you need a little extra help, be sure to reach out to me, Zane, or Deniella and we can connect you to Dr. Watkins.",regular
"If you’re looking for more campus involvement opportunities, a UGA student just recently started a personal finance club called Free Time Finance. Their first meeting will be tomorrow from 6-7pm in MLC room 153. You can follow them  @freetimefinance on Instagram or email edwin.cheung@uga.edu for more information",regular
Thank you! It was a great time,regular
Good morning! Huge thanks to everyone who came out to the meeting last night.,regular
'Morgan Stanley @SFPA' is starting in 2 hours,regular
'Morgan Stanley @SFPA' is starting in 1 day,regular
"Hello everyone! I hope you had a great weekend! If you or anyone you know is going to any Financial Planning related conferences (CFP Connections, Schwab IMPACT, FPA Conference), please reach out to me  BY THE END OF THIS WEEK as Dr. Palmer has a few important updates!",regular
"This is an amazing opportunity! Pass perfect is a very comprehensive website that I used to study for the exam, and i was able to pass the SIE after only 1 month of studying.",regular
"Hi everyone! Dr. Watkins mentioned that there are still SIE scholarships left so if you were hesitant before definitely take advantage of this opportunity! The SIE can differentiate you from other applicants and shows you are committed to the industry! 
Here is the link to apply: https://forms.gle/WUwApAD5wFuimrNe8",regular
"Good evening everyone, 
The Ark United Ministry Outreach Center is currently looking for volunteers to assist in helping residents of Athens in assessing there financial needs and build a budget/identifying barriers of success regarding their finances. This is an extremely fulfilling way to give back to the community and help those under financial stress. They are looking for volunteers from 9-12:30 on a weekly basis. If you’re are interested, feel free to contact me or @Deniella T. to get involved!",regular
"Hi everyone! Just reminder that we have our next meeting with Morgan Stanley this Tuesday, September 17th, from 6-7pm at Dawson 208! Dinner will be provided, so be sure to RSVP so we can get an accurate headcount!
Please dress business casual and bring a couple resumes for post-meeting networking!
If you have any questions, please let me or any e-board members know, and we look forward to seeing you all there!",regular
Alondra Gonzalez created event 'SFPA @Morgan Stanley' https://group.me/39yow9fBHYXGCV,regular
Hey guys am looking to  sell my football seasons tickets hmu if anyone is interested +1 217-717-4223,regular
"Hey guys am looking to  sell my students  seasons tickets at affordable price hmu if anyone is interested 
+1 209-267-4523 Hit me up guys",regular
Hi Josh!!,regular
Daniel Suthers and Hannah Lakian,regular
Hi! What were the names of the two people that spoke for Vanguard last week?,regular
"Good afternoon SFPA! My name is Theodora Afantchao, I’m the associate director of SAFCS. The Student Association of Family Consumer Sciences club is an organization that umbrellas all of FACS majors/minors. If you’re interested in learning more about opportunities in FACS, internships, & career development, join us for our first meeting today at 5:30pm! 
Here’s our GroupMe: https://groupme.com/join_group/100505193/ZLbwSp7p",regular
"Happy Friday! Here is a full time opportunity from John Hancock Investments for the Internal Business Associate role. The role collaborates with other Internal Business Consultants and the Sales Management Team at the firm, and will require you to complete your SIE, Series 7, and Series 66 securities licenses within 120 days of employment, all of which are covered by JH. All information is covered in the file sent above!",regular
Shared a document: https://group.me/23IU01mP8W8jhp,regular
'Vanguard @ SFPA' is starting in 1 hour,regular
"Reminders for tonight:
1. Dress code is business casual
2. Bring a couple of updated resumes for networking with our speakers after
3. Bring some questions! Some of the best meetings we have are full of discussion and are very interactive, and our speakers enjoy that too!
Let us know if you have any questions, and we are looking forward to seeing you all tonight! Dawson 208 at 6PM!",regular
'Vanguard @ SFPA' is starting in 1 day,regular
"I hope everyone’s Labor Day weekend has been great, reminder to please RSVP for tomorrow’s meeting so we can get an accurate head count for food!",regular
"Hi guys I’m selling my football season tickets HMU dm if you’re interested 
3057482599",spam
"Hi everyone! Just reminder that we have our first meeting with Vanguard this Tuesday, September 3rd, from 6-7pm at Dawson 208! CFA dinner will be provided. 
Please dress business casual and bring a couple resumes for post-meeting networking! Also, here is a resource to help give you a few talking points and some insight into Vanguard’s investment philosophy, feel free to skim through this over the weekend! This is a link to the free ebook: https://galileo-uga.primo.exlibrisgroup.com/discovery/fulldisplay?context=L&vid=01GALI_UGA:UGA&search_scope=MyInstitution&tab=LibraryCatalog&docid=alma9921061100902931 
If you have any questions, please let me or any e-board members know and we will be happy to help you! We look forward to seeing you all there!",regular
Alondra Gonzalez created event 'Vanguard @ SFPA' https://group.me/2m8epw0YiVoJxh,regular
"Just a reminder (or invitation) to tonight’s Financial Planning Orientation at 5:30pm! There will be time to socialize and network, Chick-Fil-A dinner, and a couple presentations from some of our financial planning faculty and students. This is a great, casual opportunity for you all to meet some people in the major. We hope to see you there!",regular
It was a great time meeting so many of you last night! We hope to see you at our first meeting this upcoming Tuesday!,regular
"On behalf of the SFPA Executive Board, it was great meeting everyone at the Engagement Fair! We are so excited about all of the interest in our organization! Here is a little more about SFPA and how you can get involved this year. Never hesitate to reach out to me (and anyone else on the Board) with any questions or if you want someone to sit with!!! Thank you!",regular
"If you are interested in this position, email your resume and cover letters at Douglas.b.roberts@ampf.com",regular
"Doug Roberts, a private wealth advisor based out of Sandy Springs, GA, is hiring a paraplanner for Ameriprise Financial. The role will conduct all trades and money movement, support financial planning process, and track inflows/outflows. Upon receiving certifications and providing adequate performance as a paraplanner, the position would lead directly into an advising role with Ameriprise!",regular
Definitely take advantage of this opportunity! @Bennett Colbert and I will be attending this conference!,regular
https://forms.office.com/pages/responsepage.aspx?id=rYy1T9PYOEWVychbKuIIoMCRIVAa06REr4idgqYkF6JUOExUV0xJS1RHQlJBN1FUSjBOVlBNWFhERC4u&route=shorturl,regular
"Good morning everyone! Dr. Watkins wanted me to share this opportunity to apply for free registration to the CFP Connections Conference in Washington D.C. This is THE place to be to expand your network and potentially land an internship or full-time position, so please feel free to apply!",regular
Does anyone have a copy of Microeconomics and Behavior from Consumer Econ Theory that they would like to sell?,regular
"Does anyone have￼ The Fundamentals of Writing a Financial Plan, 2nd Edition?",regular
"Happy first day everyone! I am selling my Investment Planning and Retirement Planning textbooks, dm me if interested :)",regular
"That being said, be on the lookout for upcoming SFPA events on our Instagram and LinkedIn. We have a lot of new events and firms to showcase this year, and we can’t wait to see everyone on campus!",regular
"Good morning everyone! I hope you all have had a good summer. Since the new semester starts rolling next week, we would like to make a “summer recap” on our Instagram. If you have interned, studied abroad, or done anything else interesting this summer you’d like showcase, please DM a picture to @Sonika Chan or myself.",regular
"Vanguard job/internship postings, including the College-to-Corporate Advice program and Financial Advisor Development Program (FADP), go live next Thursday, August 1st! Feel free to send me a message if you're interested or have questions. Keep track of postings and apply here: https://www.vanguardjobs.com/",regular
"If anyone is looking for a job, element wealth advisors is looking for a financial planning associate, feel free to dm me if you want more info",regular
"Hey everyone, if you’re registered for the FPA conference on Thursday and want to carpool w/ someone, dm me and I’ll add you to the carpool gc",regular
"Hey everyone!
We are thrilled to announce the new Executive Board for SFPA! 
After careful consideration and a thorough selection process, we are confident in the capabilities and dedication of the individuals who will be leading our organization forward.
Please join me in congratulating:
Co-Presidents: Deniella Tenenbaum and Zane Rosenbaum
Vice President: Alondra Gonzalez
Treasurer: Rebekah Shepherd
Secretary: Lily Grace Evans
Public Relations: Sonika Chan (fall)
Kaitlyn Eason (spring)
Each of these individuals bring unique skills, experiences, and enthusiasm to their respective roles, and we are excited to see the positive impact they will make on our organization!
We would like to extend our heartfelt thanks to the outgoing Executive Board for their hard work and dedication over the past year.
The new Executive Board is eager to begin serving the needs of our members, and here's to a successful year ahead! 🥳🥳🥳",regular
A true leader! Josh!,regular
Tis but a scratch,regular
In conclusion…,regular
'Last Meeting of the year: FP Banquet Prep' is starting now,regular
"See everyone tonight for our meeting of the year... attire is casual, free pizza provided! 6pm Dawson Hall 208",regular
Does anyone have a series 66 study guide for sale,regular
Zane Rosenbaum created event 'Last Meeting of the year: FP Banquet Prep' https://group.me/2Js9NzHuINxJI,regular
"Hello everyone! I hope y’all are having a great weekend so far. I just wanted to remind everyone that next Tuesday (4/23) will be our last meeting of the year! We will be doing a FP Banquet preparation session that will consist of networking advice, and just a rundown of what to expect at the banquet. It’s Josh’s last meeting as a student, so let’s give him the send off he deserves!",regular
👀,regular
'SFPA PICNIC AT MYERS QUAD' is starting in 2 hours,regular
"If you have any questions about ASPIRE, let me know. I'm more than happy to talk about it anytime; especially at the picnic today at noon!",regular
"If you're interested in working with the ASPIRE clinic next semester, you can get more information and apply here: https://tinyurl.com/ASPIRE-apply",regular
"And afterwards, join us on Myers Quad for some free food (Firehouse subs) and social time 😎",regular
"Hi everyone! For all M.S. students and those of you interested in the Double Dawg program, there is an advising session tomorrow at 12pm. This session is MANDATORY for anyone who wants to take graduate level FP courses this Fall. If you can't make it, there will be a recording you can watch afterwards to clear your advising hold. Scan the QR code to register!",regular
'SFPA PICNIC AT MYERS QUAD' is starting in 2 days,regular
"Hi guys! I hope your week is going well so far! I just want to inform you about an exciting opportunity for UGA graduate students who are interested in enhancing their teaching credentials or just to get a Financial Literacy certificate!!
Join us for our informational sessions on our new Financial Literacy Endorsement program, a collaboration between FACS and the Mary Frances College of Education at UGA.
- April 23: 6:00pm on Zoom
- April 24: 6:00pm in Dawson 208 (FREE PIZZA🍕 )",regular
"Also, if you want to volunteer, DM me! If you volunteer, registration is free. Otherwise, we have a discount code for 50% off registration.",regular
"Hey everyone! If you’re planning on going to the FPA conference in Atlanta on May 2nd, like this message.",regular
Deniella T. updated the time for the event 'SFPA PICNIC AT MYERS QUAD',regular
See you all at 3:30 at the tate theater!,regular
Please come when you can and for as long as you would like! This is a super casual lunch.,regular
Deniella T. created event 'SFPA PICNIC AT MYERS QUAD' https://group.me/3fgpg78FvnFG7B,regular
Come find us outside Tate and tell us what you'd spend your millions on! Happy FinLit week 😁,regular
Selling my South Campus Parking Permit…. Please text if you’re interested (332) 251-7214,spam
"Hey folks, thanks for coming out last night! Earlier today, Parker Lack shared a job opening at Gratus Capital with me. If investments is your strong suit, it could be a good fit. Take a look here: https://gratuscapital.applytojob.com/apply",regular
'SFPA Meeting: Student Presentation Day (4/2)' is starting now,regular
"No need to register, just show up ￼😁",regular
Do we have to register for the meeting on Tuesday?,regular
"Hi everyone! A member of the Georgia Financial Planning Association shared information regarding their Annual Symposium on May 2, 2024 with me.  This is a great means of networking, learning, and expanding your knowledge of the industry. They are running a special on their student attendance price (code: STUDENTFPA) for only $50! I wanted to share this opportunity with everyone, and please reach out if you have any questions!",regular
https://forms.gle/v4Y7cy5Q3TnH8pyk8,regular
"Opportunities at SignatureFD

While there aren't currently any Level 2 positions available, the Client Care role is an excellent entry point into the firm!

Contact Email: ariadna.diaz@signaturefd.com",regular
"I want to share with you Vanguard Business Development EXPLORE Day, this is an opportunity for University of Georgia students to discover their career path and internship opportunities at Vanguard. Please share with your student network.

This virtual program is open to all freshman and sophomores, all majors are welcome.

Vanguard Business EXPLORE Day

Date: Wednesday, June 18, 2025

Time: 1-4:30pm ET

Deadline to register: Wednesday, May 28th,  2025

Register Now: https://olivia.paradox.ai/co/Vanguard5/Event/VirtualBusinessDev

What you’ll gain:

Insight & Inspiration: Learn from our crew members about their unique journeys that led them to our organization.

Direction: Introduction to our full-time programs and internships in areas such as, business leadership, client services, corporate finance & accounting, financial advice, and investment management

Professional development: Participate in professional development activities that will set the stage for a meaningful career",regular
"Hello everyone! SFPA is hosting a trampoline social at Rush Athens this Thursday, April 17th at 6pm, and we are covering admission for the first 20 people that sign up. Use this link to RSVP, if we have more people sign up than we can accommodate, we will be creating a waitlist. 

https://docs.google.com/forms/d/e/1FAIpQLSegXXM9sbe9rW-JBNtgONmQUyS-6YdYPpc5cea5fNCEMdGBmQ/viewform",regular
"https://teams.microsoft.com/l/meetup-join/19%3ameeting_MzU2YzliZjMtZGM0YS00NjJjLTgyMzktZWUzMjYwMzUyZTQ5%40thread.v2/0?context=%7b%22Tid%22%3a%22a8216c1e-4d63-4352-8c3b-50fa1f1475b1%22%2c%22Oid%22%3a%22da46839d-9e29-4f54-b3b6-3fea5031e2d2%22%7d

^ Teams link for tonight’s meeting at 6pm, see you soon!",regular
"Megan O’Rourke, People Operations Manager at Capital Investment Advisors wants to share the following information with you all about the position:

“In this role, an Investment Associate would be working closely with a dedicated team of Advisors to partner with them and grow into the Advisor seat. Job functions include trading support, helping to conduct portfolio reviews/analyses, contributing to prospect/annual review meetings with clients, preparing materials for meetings with clients, etc. 

This is a great opportunity for any students that know they want to sit in the Investment Advisor seat one day!”",regular
"What’s up SFPA fam, I am running for President of the Graduate Student Association if you can take a second and spread the word to vote for me to any of your friends in Grad School! Or if you are in Grad school to take a look at the ballot. Thanks! 

https://uga.campuslabs.com/engage/submitter/election/start/680393",regular
"Good afternoon, 

Capital Investment Advisors, a firm based in ATL and was present for the RIA day is seeking to hire 3 Investment Advisor Associates (at least 1 from UGA). Link to apply is provided above ^",regular
"Happy Sunday everyone! Just a reminder that our next VIRTUAL meeting with Blue Vault is this Tuesday, April 8th, from 6-7pm on Teams. We will post the link 1 hour before it starts.

Please dress business casual and have a couple of questions prepared!

As always, feel free to reach out to me or any of the E-board if you have any questions. We hope to see you there!",regular
"Hi everyone! Just a reminder that our next meeting with SignatureFD is this Tuesday, April 1st, from 6-7pm in Dawson 208. Dinner will be provided, so be sure to RSVP so we can get an accurate headcount!

Please dress business casual and bring a couple of resumes for post-meeting networking. 

As always, feel free to reach out to me or any of the E-board if you have any questions. We hope to see you there!",regular
"Happy St. Patty’s Day! ☘️ Next week Tuesday, March 25th is RIA Day and we would love to see as many students possible come out to the RIA panel. This event is a unique opportunity to where you’ll have the chance to interact with professionals from Schwab and gain insights into real-world practices in financial planning.

I encourage you to register as soon as possible to secure your spot. We aim to fill the room to show the strength and engagement of our student body. 

You can register here: https://outlookuga-my.sharepoint.com/:x:/g/personal/mgt18038_uga_edu/EXyyyFW5PlpPv9ox40wB4UMBeuoFBEkCuso2R86NuK8YEA

Please aim to register by this Friday, March 21st. We hope to see you there!",regular
"Hello everyone! April is fast approaching and also financial literacy month. This year, financial literacy week is being hosted from April 7-11, and we are looking for volunteers! EVERYONE who is interested or has already told of their involvement or submitted a request at the last event night needs to fill out the form so we have enough t-shirts for everyone. 

Final orders need to be in by 3/21 but even if you’re remotely interested, fill out the form anyways so we can have a rough count. Kiana Drummond is the point of contact for all volunteers so if you have any questions please reach out to her: kiana.drummond@uga.edu",regular
"Happy Monday! I hope you guys all had an awesome spring break, just a reminder that TOMORROW we have our trivia night! Come test your knowledge for a chance to win some pretty cool prizes (t-shirts, plushies, totes, bucket hats, and a mini speaker? 👀) 

Casual dress. Dawson 208. Dinner is provided. We hope to see you there!",regular
"Hey guys! The Student Government Association and the Beach Volleyball Club are gathering data on student interest surrounding the construction of beach volleyball courts on campus for recreational use. 

If you’d like to support the constructions, kindly fill out this form!

https://docs.google.com/forms/d/e/1FAIpQLSfO6Ezt37PVTQfwtOFWI1hIdDEIKMtlbrABMjfCo1Q-EQ-dRw/viewform",regular
"Hi everyone! Just a reminder that our next meeting with Elwood and Goetz is TOMORROW, this Tuesday, February 25th, from 6-7pm in Dawson 208. Dinner will be provided, so be sure to RSVP so we can get an accurate headcount!

Please dress business casual and bring a couple of resumes for post-meeting networking. 

As always, feel free to reach out to me or any of the E-board if you have any questions. We hope to see you there!",regular
"Hi everyone! Here is a message from Melissa McBride about the upcoming Financial Planning Banquet: 

“Please take a few moments to fill out a quick nomination survey. Your insights will guide us in recognizing amazing students, faculty, and alumni during this year's festivities. Here is the link to the survey:  
https://forms.office.com/r/dyGPee1CfM
 
Please submit your nominations by Friday, February 28th. Your input is highly valued and makes a difference.”",regular
"Happy Sunday everyone! Just a reminder that our next meeting is with John Hancock this Tuesday, February 11th, from 6-7pm in Dawson 208. Dinner will be provided, so be sure to RSVP so we can get an accurate headcount!

Please dress business casual and bring a couple of resumes for post-meeting networking. 

As always, feel free to reach out to me or any of the E-board if you have any questions. We hope to see you there!",regular
"Here is the Teams link, we’ll see you at 6pm!

msteams://teams.microsoft.com/l/meetup-join/19:meeting_Y2UzN2RmNGYtZTA2OS00N2I3LTlmNjgtODA1ZWY0YjY2ZjAy@thread.v2/0?context=%7b%22Tid%22%3a%22a8216c1e-4d63-4352-8c3b-50fa1f1475b1%22%2c%22Oid%22%3a%22c4773031-8926-4f3c-964c-f7e6693efea9%22%7d&anon=true&deeplinkId=190a657e-e75d-43ce-bd6f-38d0429e0fc8&launchAgent=join_launcher&type=meetup-join&directDl=true&msLaunch=true&enableMobilePage=true&suppressPrompt=true&fqdn=teams.microsoft.com",regular
"Happy Sunday! Just a quick reminder about our meeting this Tuesday, you can attend either in person (make sure to dress business casual) or via Teams (we will send out the link 1 hour prior). Mellow Mushroom will be provided for those in person, please be sure to fill out the poll to ensure we have enough. 

Also, if you haven’t paid your dues yet please do so here: https://ugapac.evenue.net/item/TATE2425/MEM.SFPAS 

As always, please reach out if you have any questions, and we look forward to seeing you all there!",regular
"Here are all the members of the alumni board! To clarify…
These members will be in person:
- Chase Mouchet
- Melanie Taylor
- Roman Shlyakhetko

These members will be virtual:
- Alex Alba
- Thomas Schorn
- David Ward

I highly encourage you to research them ahead of time and connect with them on LinkedIn!",regular
"Good morning everyone, hope you all are staying warm! Next Tuesday (1/28) at 6pm, we will be hosting a Q&A panel with the UGA FP Alumni board. The meeting will be in Dawson Hall in room 208 from 6-7 pm. The meeting will also be available via Microsoft Teams, and we will send out a link to the meeting later this week. Below, I have provided a google form for you all to send questions before the meeting: 


https://forms.gle/LUSLt59WzVwZv3sg8 

Please feel free to send as many questions as you want! Participation is encouraged.",regular
"Happy Sunday everyone! Just a reminder that we have our FIRST meeting of the semester with Merrill Lynch this Tuesday, January 14th, from 6-7pm in Dawson 208. Dinner will be provided, so be sure to RSVP so we can get an accurate headcount!

Please dress business casual and bring a couple of resumes for post-meeting networking. 

As always, feel free to reach out to me or any of the E-board if you have any questions. We hope to see you there!",regular
"Happy FDOC everyone! I hope you all had a relaxing holiday break. Here are a couple of announcements to kick off the new semester:

1. Our first meeting of the semester will be hosted by Merrill Lynch on January 14th in Dawson Hall Room 208 at 6 pm. Attire is business casual and food will be provided. If you have any questions prior to the meeting, reach out to me or @Deniella T. Follow us on Instagram and LinkedIn for more updates.

2. The Athens Student Investors Club (ASIC) will host their first meeting on January 13th at 7:30 pm in MLC Room 350. The meeting will be led by guest Speaker Dr. Caleb brown who will cover an introduction to investing and careers in the field. Contact the newly elected ASIC president Logan Mills @loganmills037@gmail.com or join the GroupMe below for more information:

https://groupme.com/join_group/95688799/SD3QEi54 

Best of luck during syllabus week everyone!",regular
"https://us02web.zoom.us/j/81805758713

^ Zoom link to join! We will see you all in at 6pm!",regular
"If anyone wants to submit a question between now and the panel, please use this link! https://app.sli.do/event/e3Wor785WVUCGZgqvLauF9/live/questions

The Zoom link for the meeting will be provided tomorrow. I'm looking forward to seeing everyone virtually!",regular
"Happy Tuesday! Our final meeting this semester is a virtual panel featuring a few speakers from FPA. Feel free to research them and leave any questions you may have before the event in the Google Form below: https://docs.google.com/forms/d/e/1FAIpQLSfxan34OUhoYBYcWROA9yaWWx3I9OyeDs8ZLFHLIXUvwAoRyQ/viewform

Please be sure to RSVP below. We will send out the Zoom link the day of!",regular
"Hey everyone, I am working on a flyer/pamphlet on experiences during your first time attending a conference. We are trying to come up with a way to help people obtain take away as much as they can from their experiences. If you don't mind filling out this quick survey that would be highly appreciated. 

https://docs.google.com/forms/d/e/1FAIpQLSetqXeB4sXj7tZQ8DdCXPgb-lnsvy7MU3QUgCYMlEvjoGjFeA/viewform?usp=sf_link",regular
"Hi everyone! Just a reminder that we have our next meeting with Homrich Berg this Tuesday, October 29th, from 6-7pm at Dawson 208! CFA dinner will be provided, so be sure to RSVP so we can get an accurate headcount!

Please dress business casual and bring a couple resumes for post-meeting networking! 

Please also fill out the T-Shirt poll if you haven’t already so we can anticipate demand! Have a great weekend!",regular
"Good evening everyone! Above I have attached a link to an internship opportunity from BlueVault, which is a national alternative investments services firm. Deadline to apply is November 1st. Here’s what Caroline from BlueVault sent me regarding compensation in this role: 

“To address the question about compensation for the internship: We are not paying an hourly fee starting off. However, the ""goals"" they would need to hit to be compensated are not like a typical sales job model. For example, once an intern makes 50 calls or gathers info about a minimum number of advisors, they will be compensated. Additionally, we will pay commission on any Summit registration received, but we will also pay a bonus for certain milestones met.  For example, once an intern gathers certain information from a minimum number of advisors, a bonus will be paid.  So there are actually two ways to be compensated.”",regular
"Hey guys I’m working on marketing for a small hotel in Houma, La and I need to boost its Google rankings which currently are 3.9 stars.

If you have time could you leave a 5 star review for it on Google?",regular
"Happy Monday! On October 23 at 12pm EST, there will be a virtual FPA presentation led by Christine Hargrove, PhD, titled, ""Understanding and Working with Your Clients with ADHD"". This is a great opportunity to learn more about neurodivergent clients, what that looks like and strategies to improve the client experience. Anyone is welcome to attend, whether they are an FPA member or not, and you can do so by joining the Zoom on Wednesday at 12pm here: https://financialplanningassociation-org.zoom.us/j/97496071933?pwd=Cd3suDDNQGRj7D3ACgX8lKVTrvZn0n.1 

If you have any questions or want more information, feel free to reach out to me or Dr. Watkins!",regular
"Good afternoon everyone, 

For those interested in the double dawgs program, here’s a link to an info session that Dr.Archuleta made this fall on YouTube: 

https://youtu.be/8s1P1ekmu_o",regular
"Looking to pass my 4 Sabrina Carpenter Concert Tickets as I got mixed up in my schedule
22,Oct 2024 at
Atlanta State Farm Arena
Georgia, USA

Hmu if you’re interested 
+1 508-938-1750",regular
"Hi! Just a reminder that we have our next meeting this Tuesday, October 15th, from 6-7pm at Dawson 208! This will be a casual game and professional development night full of fun and resources we wish we knew about sooner!

Dress code is CASUAL!! Dinner is also provided, so be sure to RSVP so we can get an accurate headcount. We look forward to seeing you all there!",regular
"Happy Monday! We have decided to add more timeslots for tomorrow’s resume review, so feel free to sign up if you haven’t had a chance to already! All time slots are now 10 minutes long, please review the sheet for any time changes if you had already signed up!

https://docs.google.com/spreadsheets/u/0/d/1wmgjXqOrdIZQTC1ZEFkAZgGu4yucnoT-uT5LkgOMIKg/htmlview",regular
"https://docs.google.com/spreadsheets/u/0/d/1wmgjXqOrdIZQTC1ZEFkAZgGu4yucnoT-uT5LkgOMIKg/htmlview

^ sign up to reserve a time slot here, these are first come first serve!",regular
"Hi! Just reminder that we have our next meeting this Tuesday, October 8th, from 6-7pm at Dawson 208! Cannon Financial will provide a brief firm presentation, tips for resumes and networking, and then there will be time for you to get your resume personally reviewed by them! Dinner will be provided, so be sure to RSVP so we can get an accurate headcount! 

Please dress business casual and bring a few updated resumes for review!",regular
"Hi everyone! I hope everyone is staying safe! Just reminder that we have our next meeting with Corient this Tuesday, October 1st, from 6-7pm at Dawson 208! Dinner will be provided, so be sure to RSVP so we can get an accurate headcount!

Please dress business casual and bring a couple resumes for post-meeting networking!

If you have any questions, please let me or any e-board members know, and we look forward to seeing you all there!",regular
"Hello members! If you have paid your dues anytime before now, you have just been added to SFPA’s eLC page! This is a way to thank you for contributing and for being a part of our organization, and to provide you with a few more resources we don’t usually go over during our meetings. 

If you would like to be a part of this page, please be sure to pay your dues (only $10!) and give us a few days to add you to it. We don’t want these dues, however, to discourage anyone from coming to our meetings and participating, so if you need a little extra help, be sure to reach out to me, Zane, or Deniella and we can connect you to Dr. Watkins.",regular
"Good evening everyone, 

The Ark United Ministry Outreach Center is currently looking for volunteers to assist in helping residents of Athens in assessing there financial needs and build a budget/identifying barriers of success regarding their finances. This is an extremely fulfilling way to give back to the community and help those under financial stress. They are looking for volunteers from 9-12:30 on a weekly basis. If you’re are interested, feel free to contact me or @Deniella T. to get involved!",regular
"Hi everyone! Just reminder that we have our next meeting with Morgan Stanley this Tuesday, September 17th, from 6-7pm at Dawson 208! Dinner will be provided, so be sure to RSVP so we can get an accurate headcount!

Please dress business casual and bring a couple resumes for post-meeting networking!

If you have any questions, please let me or any e-board members know, and we look forward to seeing you all there!",regular
"Reminders for tonight:
1. Dress code is business casual
2. Bring a couple of updated resumes for networking with our speakers after
3. Bring some questions! Some of the best meetings we have are full of discussion and are very interactive, and our speakers enjoy that too!

Let us know if you have any questions, and we are looking forward to seeing you all tonight! Dawson 208 at 6PM!",regular
"Hi everyone! Just reminder that we have our first meeting with Vanguard this Tuesday, September 3rd, from 6-7pm at Dawson 208! CFA dinner will be provided. 

Please dress business casual and bring a couple resumes for post-meeting networking! Also, here is a resource to help give you a few talking points and some insight into Vanguard’s investment philosophy, feel free to skim through this over the weekend! This is a link to the free ebook: https://galileo-uga.primo.exlibrisgroup.com/discovery/fulldisplay?context=L&vid=01GALI_UGA:UGA&search_scope=MyInstitution&tab=LibraryCatalog&docid=alma9921061100902931 

If you have any questions, please let me or any e-board members know and we will be happy to help you! We look forward to seeing you all there!",regular
"Hey everyone!

We are thrilled to announce the new Executive Board for SFPA! 

After careful consideration and a thorough selection process, we are confident in the capabilities and dedication of the individuals who will be leading our organization forward.

Please join me in congratulating:

Co-Presidents: Deniella Tenenbaum and Zane Rosenbaum
Vice President: Alondra Gonzalez
Treasurer: Rebekah Shepherd
Secretary: Lily Grace Evans
Public Relations: Sonika Chan (fall)
Kaitlyn Eason (spring)

Each of these individuals bring unique skills, experiences, and enthusiasm to their respective roles, and we are excited to see the positive impact they will make on our organization!

We would like to extend our heartfelt thanks to the outgoing Executive Board for their hard work and dedication over the past year.

The new Executive Board is eager to begin serving the needs of our members, and here's to a successful year ahead! 🥳🥳🥳",regular
I’m Selling my South Campus Parking Permit…. Please text if you’re interested (332) 251-7214,regular
"Hi guys! I hope your week is going well so far! I just want to inform you about an exciting opportunity for UGA graduate students who are interested in enhancing their teaching credentials or just to get a Financial Literacy certificate!!

Join us for our informational sessions on our new Financial Literacy Endorsement program, a collaboration between FACS and the Mary Frances College of Education at UGA.

- April 23: 6:00pm on Zoom
- April 24: 6:00pm in Dawson 208 (FREE PIZZA🍕 )",regular
Selling my south deck parking permit (424) 501-5991 message me if you’re interested in it.,regular
Selling my south campus parking permit… Please text if you’re interested (404) 643-4786,regular
selling tickets dm me,regular
2039095496,regular
