text,label
"Hey guys, couldn’t align schedules with the panel for tonight - I’ll keep yall posted. As for now, our last meeting of the year will be next Wednesday (4/23) in MLC 248 at 7:30 pm. Looking forward to seeing yall there.",ham
I’m thinking to go all in on bitcoin tbh,ham
Selling 3 Natty tickets for affordable price,spam
"Am Selling my Tennessee and olemiss tickets at affordable price and can also sell individual, msg me private 🎟 Or text me +1 304-500-8952",spam
"Hello, I’m selling my season student tickets to all home games, dm me if you’re interested",spam
Selling my south deck parking pass for a whole year hmu if interested  4096975569,spam
I’m selling my season student tickets to all home games (package A&B) message please 🙏,spam
I’m selling 2 sugar bowl tickets dm if you are interested in it please 🙏,spam
NVDA is up almost 20 percent this week probably a good time to buy right now it’s about to reach all time highs,ham
myers quad?,ham
How many meetings do we have to attend?,ham
"If you can’t come to the session but want more info about Cannon or a resume review, connect with me on LinkedIn!",ham
Yes,ham
"I’m selling this air fryer for 50$ it’s slightly used and price is negotiable

Dm me if interested",spam
the way marc isn’t going to handle this for another 3-5 business days,ham
"Selling my student season ticket for all home games at affordable price, send a direct message if you’re interested",spam
come to my party tn @ 142 hunters run road lol,ham
"Hey everyone! I hope y'all are having a good last full week of classes. I just wanted to let y'all know that I uploaded the FPA panel to the SFPA eLC if you missed it and want to learn more about the industry. Also, the moderator Allison Doty asked me to share her contact info in case anyone wants to reach out! Here's her email: Adoty@capsouthpartners.com",ham
"Hello I’m selling my season student tickets to all home games,message me if you’re interested",spam
broken stock...,ham
I’m selling my season student tickets to all home games message if you’re interested 🙏,spam
"Hi everyone! Just a reminder that we have our next meeting with Homrich Berg this Tuesday, October 29th, from 6-7pm at Dawson 208! CFA dinner will be provided, so be sure to RSVP so we can get an accurate headcount! Please dress business casual and bring a couple resumes for post-meeting networking! Please also fill out the T-Shirt poll if you haven’t already so we can anticipate demand! Have a great weekend!",ham
Futures do not,ham
Selling out Alabama game tickets kindly send a dm if still searching thank you 🙏 !!,spam
I’m selling 2 gata jam tickets dm me if you’re interested,spam
Btw should we email with personal or uga email,ham
"I'm selling my SEC Championship ticket because it's a once-in-a-lifetime experience, and I want someone else to enjoy the excitement of the game! It’s a great opportunity to see top teams battle it out, so if you're interested, let me know!",spam
Moderna Wealth is currently hiring for a financial planning associate if anyone is interested,ham
Selling out my orange bowl tickets let me know if you need them 🎫,spam
Got 2 Notre Dame tickets for cheap price HMU if interested,spam
"I want to give out my MacBook Air 2022 & Charger** for free, it's in perfect health and good as new, alongside a charger so it's perfect, I want to give it out because I just got a new model and I thought of giving out the old one to someone who can't afford one and is in dire need of it... Strictly First come first serve ! PM IF YOU ARE INTERESTED +1 304-774-6103 IMESSAGE : lisaphillps324@gmail.com",spam
LMDAOOO,ham
Everyone please let us know if you will be attending Wednesday!,ham
"I’m selling this rice cooker with steamer tray for 20$ it’s slightly used and price is negotiable

Dm me if interested",spam
I'm selling my full student season ticket for all home games at affordable price. Kindly Dm if you’re looking to buy please,spam
Get out of here Daniel,ham
"I’m selling my student season ticket and my ticket package for next season HMU 🤙 if interested please 🙏 
If you are really serious",spam
"UUUU, JOBY, and SYM all forming high flags for continuation",ham
"Hay Guys, I’m selling my Kendrick Lamar and SZA tickets for Mercedes-Benz Stadium at a very reasonable price 
HMU if interested 
+1 757-289-8212",spam
I’m Selling my ticket package for next season! Dm me if you’re interested please🙏🙏,spam
idk anything about bitcoin,ham
Selling my South Campus parking permit….. Please text if you’re interested (404) 689-4926,spam
Friendly reminder that applications for next years E-board are due this Wednesday (3/26) at midnight,ham
Scam^,ham
I’m selling 3 sugar bowl tickets dm if you are interested in it please 🙏,spam
"Selling my  Notre dame and sugar bowl ticket Hmu if you're interested! 
            +1 617-431-2231",spam
I’m selling my South Campus Parking Permit…. Please text if you’re interested ((936) 323-2780),spam
I’m Selling graduation tickets pls text me if you need it!,spam
CHECK OUT THE LATEST REEL - https://www.instagram.com/reel/DFYE8f4ubZ4/?igsh=MTFhaWVmNXBqaXFwZg==,ham
"Good evening everyone! On April 25th, we will be hosting the annual Financial Planning Banquet at the beautiful Botanical Gardens here in Athens. If you are interested in volunteering, please fill out the Google form above (Note: volunteering is taken into great consideration when e-board applications open up.)",ham
Attached is an anonymous feedback form for any thoughts/feedbacks you might have about the meeting! We’d love to hear from our members as much as possible!,ham
"I’m selling out SEC championship ticket at affordable price,dm if you’re interested (757) 757-4712",spam
Alondra Gonzalez created event 'Homrich Berg @SFPA',ham
"Thanks to everybody who came today. For those that missed it, we will be sending out the dates of our next meeting soon. We look forward to getting to meet everybody throughout the semester. Feel free to reach out via our contacts below. - Dylan 4046970200 - Logan 7708761814",spam
"I’m selling my UGA vs ole miss tickets, Dm me if you’re interested please",spam
Selling my basketball season tickets HMU if interested 706-250-0566,spam
Selling 2 Bama tickets to the uga game and my parking pass permit!!!Dm me if you’re interested,spam
^ if you’re comfortable sharing of course,ham
"Selling out x2 Sugar Bowl tickets urgently! at affordable price,Lmk if you’re interested. (757) 757-4712",spam
"Hey, is anyone driving from Gainesville to Athens? I’d be happy to chip in for gas if carpooling works!",ham
Hammer tsm after china takes over Taiwan and it plummets 💀,ham
Got 2 sec tickets for sell at affordable price hmu if interested,spam
I got south parking permit if anyone needs it.,spam
Selling out my parking pass permit let me know if still searching,spam
"I’ms selling 2 UTSA tickets for affordable offer, send me a direct message if you’re interested",spam
Created new poll 'Are you coming to the meeting? (food provided)',ham
'Trivia Night @SFPA' is starting in 1 day,ham
people of all experience levels are welcome!,ham
you*,ham
Click trade and then sell,ham
I’m selling my parking pass permit message me if you’re interested please 🙏,spam
Selling my Sec championship tickets,spam
"I’m giving away my Kendrick Lamar and SZA concert tickets
Text me if you’re interested 
(848) 317-9892",spam
Selling out season  pass tickets to all home games at discount prices also opened for negotiations !!,spam
“🚗 Parking Pass for Sale! Skip the hassle and secure your spot now! DM me before it’s gone! 🔥”,spam
If you had said like Jan 2025,ham
I respect that,ham
I'm selling 2 grad ticket dm if you’re interested please 🙏,spam
"Giving away My Beyonce tickets for free, lmk if anyone wants it 5014946047",spam
"Givingaway my season ticket 
HMU if interested 4096975569",spam
I’m selling my South Campus Parking Permit…. Please text if you’re interested (936) 323-2780,spam
Got 2 grad tickets for low price hmu if interested,spam
no confirmations for ongoing,ham
I’m selling my parking pass permit Dm me if you’re interested TY,spam
What would the dates for the backpacking trip be?,ham
"Also, where and how long?",ham
Anyone interested in buying my 2 SEC Championship tickets? Send me a message if interested please,spam
https://youtu.be/NdsC5VHN8mE?si=-7Lzfa1TnJdU8G1_ https://youtu.be/fIRqNA0nOTc?si=3dx1eSrBSfX-UJX9,ham
Amazing opportunity!!! Definitely consider applying! ^^,ham
Selling my Taylor swift tickets - text me to buy 5103127088,spam
Got 2 SEC championship tickets at affordable price hmu if interested,spam
Hi guys I’m looking to sell my full season tickets message me if interested (302) 899-3327.,spam
People not vibing with random discussions ig,ham
hey guys! sorry for the delay! beginning backpacking signup will come out tomorrow at 6pm. should be around 10 people,ham
"Only got 5 member yes votes, we’re going to call the meeting tonight. Dylan and I will send out a screen recording with the meeting content tmr. Thanks guys",ham
"So sorry the beginner backpacking signup wasn't sent at 6 today, we will send it at noon tomorrow (Saturday)!",ham
Selling my Sec tickets pls text me if you need it!,spam
I’m selling my black package ticket dm me if you’re interested,spam
I’m selling 2 Marshall game ticket to the Georgia game dm if you’re interested please (210-967-9568),spam
Thank you!,ham
My parents are dead actually. Thanks for reminding me.,ham
"Hey everyone! I wanted to share this opportunity with you. UGF is a student-run VC/Growth Equity fund with $90M AUM. They are based out of Utah, with offices in San Diego and Atlanta. They offer a stipend, and this is definetly something you can juggle with another Internship. Feel free to apply soon and use me as a referral—just send me a message. Make sure to apply by EOD!",ham
"I’m selling out my parking pass, dm me if you’re interested please  (757) 757-4712",spam
In myers quad?,ham
Hey Guys I’m looking to sell my Megan Moroney tickets for Jun14• Sat• 8:00PM • 2025•At Jacobs Pavillon at Nautica•Cleveland•Ohio•USA 🇺🇸 whoever is interested in the tickets shd hmu,ham
Hello I don’t know if anyone need Billie Eilish ticket I’m giving away my tickets hmu to get if interested (952) 954-0744,spam
I am selling out 3 SEC championships ticket please let me know if you need any,spam
I’m selling 2 Rufus du sol tickets dm me if you’re interested,spam
"Hey everyone, Here is a reminder to join the market watch game! https://www.marketwatch.com/games/asic-2024-2025 Password: ASIC2025",ham
Selling my full season ticket package for all home games at an affordable price! DM me if you’re interested,spam
"Is there anyone that is interested buying my 3 SEC championship tickets for $80 each should hmu if needed 

Mrh50676@uga.edu",spam
Have mercy on an old man like me,ham
I’m selling 2 SEC Championship tickets at affordable price,spam
"I’m selling 3 Tyler the creator tickets, Dm me if you’re interested please🙏🙏",spam
but I watch from the sidelines!,ham
"I’m selling 3 Gata jam tickets, Dm me if you’re interested please🙏🙏",spam
Anyone interested in buying my South Campus parking permit should please reach out to me on here (404) 689-4926,spam
"I’m selling out Sugar bowl ticket at affordable price,Lmk if anyone interested",spam
MP has been kind to my portfolio,ham
"Giving away my TYLER, THE CREATOR  tickets, lmk if you’re interested in it. +1 (662) 219 6720",spam
I’m selling my season student tickets to all home games (package A&B) dm please 🙏,spam
consider it tuition,ham
Anyone interested in using my south campus deck parking permit for next quarter should text me please. 8623842594,spam
"Hey everyone! November 20th is our last meeting of the semester, so we will be holding elections for the executive board below is a PDF of all the names of the candidates. If you are on the list please prepare a short couple minute speech to give to the general body. Once everyone is done with their speech we will take a vote and elect the new officers. - Shared a document: https://group.me/5kguYYV97lLnDw",ham
"Hey y’all! If you’ve been thinking about saving or investing but aren’t sure where to start, Acorns is honestly one of the easiest ways to get into it. It’s a free app that rounds up your spare change from everyday purchases and invests it for you automatically — so you can start building savings without even noticing. They also have tools for budgeting, retirement accounts, and cashback from brands you probably already use, which makes it super beginner-friendly (especially if you’re not trying to stress about money but still wanna stack up). Signing up is completely free and super easy to do. And as a bonus, UGA is competing against schools like Clemson and Auburn through Acorns — so your sign-up helps us move up the leaderboard. here’s the link to check it out:",ham
https://forms.gle/fkdBDRQxTKqjZbdn6,ham
"If anyone wants to submit a question between now and the panel, please use this link! https://app.sli.do/event/e3Wor785WVUCGZgqvLauF9/live/questions The Zoom link for the meeting will be provided tomorrow. I'm looking forward to seeing everyone virtually!",ham
Diamond hands,ham
Selling Texas tickets at an affordable price!  Send me a DM if you’re interested,spam
Hello everyone I’m selling my parking pass (534) 253-4529,spam
Hello everyone I’m selling my student season ticket kindly dm me if you are interested in buying,spam
"I’ve got 3 Cotton Bowl tickets for sell HMU if interested

Mrh50676@uga.edu",spam
We’ll send room number as soon as we get confirmation!,ham
Looking to sell my student ticket package for all games at cheap prive HMU if you’re interested,spam
"I’m selling 4 FSU tickets, please dm me if you’re interested in buying.",spam
"If you can’t make it and are registered for the banquet, dm me if you have a seating preference (ex. If there’s an employer you want to sit by to network with)",ham
Selling my parking pass permit dm if you’re interested,spam
Got 3 sugar bowl game tickets against Notre Dame let me know if you need them,spam
Shut the fuck up Alicer and go dawgs,ham
I’m selling 3 sugar bowl tickets and 1 graduation ticket dm if you are interested in it please 🙏,spam
Not interested,ham
I’m selling 2 SEC championship tickets with proof dm if you’re interested in it please 🙏,spam
^ The FP Alumni Board wants know how they can become more active in the program and provide more value to students in financial planning. Please fill out the google form to provide your insights!,ham
He’s here to save the day!,ham
Got 2 Cotton Bowl tickets for cheap price HMU if interested,spam
I’m selling Sec tickets in section 304 row 14 seat 7 Dm me +19709003410,spam
The trip signup for the Tallulah Gorge day hike on 2/22 will come out tonight at 6 PM!,ham
"I’m selling out 2 Sugar bowl ticket with proof at affordable price,send dm if you’re interested pls",spam
Elon musk.,ham
Selling my east deck parking permit!,spam
https://athenstwilight.com/twilight-run/,ham
Selling my ticket package for next season! I have all home games!,spam
NOOO THEY INFILTRATED THE RUN CLUB,ham
I’m selling 2 Marshall game ticket to the Georgia game dm if you’re interested please,spam
Yes I knew Just selling it in advance,ham
https://us02web.zoom.us/j/81805758713 ^ Zoom link to join! We will see you all in at 6pm!,spam
"I'm selling my student season pass and can also sell individually at a cheap price, dm if you're interested 828-510-9024",spam
click the link 🤫,ham
"Hello! I'm a research assistant in UGA's CNS lab, and we are looking for CURRENT VAPERS to participate in our two vaping studies. Refer to this flier for more information on our two studies and compensation for each! If you are interested in either study, these links will direct you to Qualtrics surveys to determine your eligibility and schedule a screening interview. VAPE Study (1-year-long study with young adult vapers): https://ugeorgia.ca1.qualtrics.com/jfe/form/SV_e8t99GrsA06wciW MINT Study (1-month-long study with African American young adult vapers): https://ugeorgia.ca1.qualtrics.com/jfe/form/SV_0DJu3UtiFIXLO5M Please feel free to contact me or Sierra Shippee (sls24421@uga.edu) for more information or with any questions.",ham
"Can’t go today, didn’t know I had to be there early for Boulder Bash this morning.",ham
I got for sale 2 South Carolina stingrays tickets please let me know if you’re interested,spam
Hope yall having a great day,ham
I’m selling 2 SEC championship tickets with proof dm if you’re interested in it please 🙏 (209-393-4918),spam
TSM looks good,ham
"Hey guys,I’m giving away Tate McRae tickets free,my schedule for that day got so tight,lmk if anyone is interested in it. +1 (762) 688-1709",spam
Would mean a ton 🫶,ham
Does anybody have a cheap Kayak for sale,ham
I’m selling out 3 super bowl tickets please if interested let me know thanks,spam
"Ignas, that would ruin the point of the idea. I’m happy to discuss it later, but if everyone knew… It wouldn’t be the tat valuable …",ham
Selling my Georgia vs Tennessee ticket!,ham
I’m selling parking pass for next semester HMU 🤙 if interested please 🙏,spam
Options give more opportunity,ham
"Hey y’all we’re trying to find spots to go whitewater rafting on 4/6, we can book the reservations but need to know if people want to come and can pay for themselves. It’s $50 a person for everything included, we hope we can see you there!!!",ham
What is happening rn,ham
I’m selling my South Campus Parking Permit…. Please text if you’re interested (936) 323-2780,spam
"I’m selling out SEC championship ticket with proof at affordable price,dm if you’re interested (757) 757-4712",spam
I’m selling my sec championship ticket with proof dm if you are interested in it please 🙏,spam
Looking to sell my Marshall tickets at cheap price,spam
It’ll be Myers Quad this time,ham
Selling my South Campus Parking Permit…. Please text if you’re interested on here (936) 323-2780,spam
"Hello everyone, I’m selling my full season football tickets package at cheap price hmu if you interested in buying",spam
"I’m looking to sell my Parking Permit for the South Campus, Please do text me if you’re interested (678-271-6316)",spam
We will plan to leave Athens at 9am and should be back around 6pm. The cost with tax is $53.45,ham
"Selling 3 Parking Pass tickets for Hull, HMU if needed 

Mrh50676@uga.eduI",spam
I’m still selling my season package ticket to all home games dm me if you’re interested,spam
I parked in N04,ham
PS5 For sale/ 1 remote/ 1 brand new condition (color blue) GTA 5 Disc included Used for 2 months.,ham
also here is our linktree where we have a link to our pictures,ham
"for those interested in the Sustainability Certificate, we’ll be having an info session this Thursday!!! feel free to come for the full hour or just pop in for 10 minutes :)",ham
@Terresa Lorra how much u want for it,ham
Risk not really,ham
I’m selling my student season ticket package for all home games at affordable price!!! send me a direct message if you’re interested,spam
"I’m selling my parking pass HMU 🤙 if interested please
🙏",spam
I’m Selling Keeneland GA Ticket for tomorrow Saturday dm me,spam
"Hi everyone! I hope this message finds you well. I have a ticket for the Sarbina Carpenter event that I need to sell. Details: - Event: Sarbina Carpenter - Date: [22 October ] - Location: [ATLANTA GEORGIA] - Price: [it's negotiable] - Contact +1 650-675-1604 If you're interested or know someone who might be, please feel free to reach out to me. Thank you, and I look forward to hearing from you! Best regards, [James Laura]",spam
I’m selling 2 Notre Dame tickets to the Georgia game dm if you’re interested please 🙏,spam
"Giving away my Kendrick Lamar and SZA tickets for Atlanta, GA text me if you are interested 9808600558",spam
"Hey guys,I’m giving away Kendrick Lamar tickets free,my schedule for that day got so tight,lmk if anyone is interested in it. +1 (409) 599-0960",spam
Season ticket available at an affordable price text me if you need it .,spam
if you left your water bottle in the kitchen after volunteering this morning lmk,ham
"I’m selling out SEC championship tickets at affordable price,dm if you’re interested (757) 757-4712",spam
I would say YouTube but read books ngl,ham
"I’m selling out Sugar bowl ticket at affordable price,Lmk if you’re interested (757) 757-4712",spam
But if you’d like to buy some 420 calls for next year I’d be glad to sell you some,ham
Selling my orange bowl tickets pls text me if you need it!,spam
Selling 2 Bama tickets to the uga game!!!Dm me,spam
Is this upcoming Saturday the first run back?,ham
Selling my basketball season tickets HMU if interested 6783839183,spam
"I’m giving away my Kendrick Lamar & Sza concert tickets and my Tyler the creator concert tickets for Atlanta Georgia show
Text me if you’re interested 
(848) 317-9892",spam
group spartan,ham
oh ya we are meeting at the fountain not the chapel,ham
Giving away my rod wave tickets +1 (404) 834-2231 message me if you’re interested in it,spam
"I’m selling out 5 Notre Dame tickets urgently at affordable price,Lmk if you’re interested (757) 757-4712",spam
I’m selling out 3 sugar bowl tickets please let me know if you are interested in any,spam
We from ga bro,ham
so far,ham
I got for sale my keeneland ticket for tomorrow’s game please let me know if you’re interested,spam
Fuck it😭,ham
Why will you go ahead saying this without having any encounter with me,ham
"If you guys are running around ecv my id fell out of my pocket, please lmk if you see it! I literally noticed right when I finished my run lol",ham
Who,ham
Kendal igu,ham
Got 2 sec tickets for $150 each Hmu if Interested,spam
super extended right now.,ham
�,ham
I’ll be fine just gonna be late,ham
"Hey everybody, if you could fill out this form so we can get an idea of who is coming and how much pizza to get that would be much appreciated. Thanks",ham
"I’m selling my parking permit and my ticket package for next season HMU 🤙 if interested please 🙏 
If you are really serious",spam
nah,ham
I’m selling my season student tickets!!! Dm me,spam
Please be sure to respond by the end of the week!,ham
And 107s for next week,ham
"I’m still selling my season student tickets to all home games, dm me if you’re interested",spam
"our next run is Sunday, 4 PM at Taichi Bubble Tea downtown! Check the Instagram for more information",ham
I love running so much! Running is fun,ham
"Giving away The Weeknd tickets for free, lmk if anyone wants it 5014946047",spam
I’m selling my parking pass HMU 🤙 if interested please 🙏,spam
Dude is scamming,ham
"Hello, I’m selling my season student tickets to all home games, dm me if you’re interested please 🙏",spam
Selling my full season ticket @cheap price send me a direct message if you’re looking to buy or send me a text +17542365970 serious buyer ! I can also sell single ticket too,spam
"^ For those of you who are looking for employment after graduation and attending our meeting next Tuesday with John Hancock, we highly recommend applying to the role prior to the meeting!",ham
"Hey guys, I'm selling  My Rod Wave tickets dm if you are 2027098198 intereste",spam
Yes,ham
WEAR COSTUMESSS,ham
"Hello everyone! I've got 4 Sabrina Carpenter Tickets for Oct 22 concert at State Farm Arena - 1 State Farm Drive, Atlanta, Atlanta, Georgia, the concert tickets are certain and credible, the seats are all together in a great section, and a nice view of the stage. If you’re interested in purchasing them kindly send me a text at +1 509-236-6095",spam
Leasing my east parking permit!,spam
Keep the votes coming on the attendance poll! Even if you’re not going it’s helpful for us to know how much pizza to buy. Thanks yall,ham
NVDA’s basically on sale rn,ham
😭😭 next time Bo,ham
3 miles roughly,ham
"I’m selling 3 Alabama tickets, message me if you’re interested",spam
Reminder: Second meeting next Wednesday with Dr. Kuzniak who will be speaking on real estate investing! Hope to see you all come out!,ham
fine… i didn’t want it to be like this but you gave me no choice,ham
"I’ve got 2 Notre Dame tickets for lower price HMU if interested 

Mrh50676@uga.edu",spam
Giving my student season ticket.Anyone interested in it should send a direct message to claim it….. +1 (346) 803-6168,spam
hey is anyone selling or have their textbook from fhce4200 or fhce4230? thanks!,ham
selling 2 Rufus du sol tickets!!Dm me,spam
I’m selling out my parking pass permit ticket please let me know if you’re interested,spam
"I’m selling my parking pass, Dm me if you’re interested🙏",spam
Selling my SEC tickets HMU 6783839183,spam
I’m selling my sugar bowl tic at an affordable price pls text me if you need it,spam
"I’m selling out my full season pass to all home games at an affordable price,Lmk if you’re interested",spam
"Got 2 SEC championship tickets to sell, Hmu if interested",spam
"Hey guys, we know there’s some rain coming in - we still want to meet tonight, but don’t want to waste anyone’s time. Please fill out this poll if you are still coming. We were planning on doing a brief LinkedIn workshop as well, but can push it back if needed and can also record a video of us going over the content if we have to cancel.",ham
Just that there’s a small fee on the etf,ham
WHAT IN THE WOLRD ARE YALL TALKING ABOUT,ham
"Hey mates am selling 3 Orange Bowl tickets for lower price hmu if needed 


Mrh50676@uga.edu",spam
I’m selling 3 bama tickets to the uga game dm if you’re interested in it please 🙏,spam
I’m selling my South Campus Parking Permit…. Please text if you’re interested (936) 323-2780,spam
NEST 2025,ham
https://docs.google.com/forms/d/e/1FAIpQLSd83cCbXRt59dDYiEgqBQwHLiiulzNzkjaxwZgMWWSKk2Kg5g/viewform?usp=dialog,ham
Selling my parking pass dm if you’re interested please,spam
Tbh ill sell you some more tmrw if you want,ham
I’m there in spirit,ham
2.5 miles,ham
I’m selling my sec championship ticket for cheap price dm if you are interested in it please 🙏,spam
Lol,ham
Buying a short term option in consolidation will kill you through decay,ham
Reminder about our meeting tonight at 7:30 in Sanford hall. Look forward to seeing yall there!,ham
"Happy Monday! We have decided to add more timeslots for tomorrow’s resume review, so feel free to sign up if you haven’t had a chance to already! All time slots are now 10 minutes long, please review the sheet for any time changes if you had already signed up! https://docs.google.com/spreadsheets/u/0/d/1wmgjXqOrdIZQTC1ZEFkAZgGu4yucnoT-uT5LkgOMIKg/htmlview",ham
"If you registered for the panel discussion but didn’t receive an email, Dr.Thomas said you should email him and he’ll double check to make sure he didn’t miss you.",ham
"I’m selling 4 Orange bowl tickets, Dm me if you’re interested",spam
Giving away my SEC championship tickets for free,spam
"I’ve got 2 Texas tickets available, letting them go at a lower price. HMU if you’re interested.",spam
"The first time I bought btc was a spot etf, and after I bought actual”” btc on coinbase. So to me now it doesn’t make too much sense to hold it in two different places if they are virtually the same or one advantage over another",ham
Asics novablast 3 and 4,ham
"Hey ,is there anyone interested a parking permit at north deck?hit me up with your offer at 9793444326",spam
Thank you everyone who showed up today! We hope you were able to learn something new! Dr. Kuzniak’s email is kuzniak@uga.edu. Don’t forget to pay dues so we can keep providing food and other accommodations for our meetings! The link is pinned! Stay safe!,ham
See you guys in 15 minutes!,ham
"Hey guys,I’m giving away Zach Top tickets for free,my schedule for that day got so tight,lmk if anyone is interested in it. +19045860986",spam
I’m selling my south campus parking permit! please send a message if you’re interested (+1 (706) 254-3980),spam
Damn I wanted a free apartment,ham
😂,ham
🚨 Limited Offer! Selling my parking pass permit—get prime parking and skip the hassle! Message me for the scoop!,spam
Happy Tuesday! Our final meeting this semester is a virtual panel featuring a few speakers from FPA. Feel free to research them and leave any questions you may have before the event in the Google Form below: https://docs.google.com/forms/d/e/1FAIpQLSfxan34OUhoYBYcWROA9yaWWx3I9OyeDs8ZLFHLIXUvwAoRyQ/viewform Please be sure to RSVP below. We will send out the Zoom link the day of!,ham
"Whats up everyone, like I mentioned at last nights meeting, dues for the semester are $10. These go towards giving y’all food at the meetings, kahoot prizes, and the grand prize for the semester-long market watch game. Follow this link to pay them: https://ugapac.evenue.net/cgi-bin/ncommerce3/SEGetEventInfo?ticketCode=GS:UGAARTS:TATE2425:MEM.ASIC:&linkID=ta-ugaarts&dataAccId=157&locale=en_US&siteId=ev_ta-ugaarts",ham
"I’m selling 3 SEC Championship tickets, Dm me if you’re interested",spam
I had to miss first run but can I go to next one?,ham
Got 2 sec championship tickets to sell at affordable price hmu if interested,spam
Group iron man.,ham
'Banquet Prep @SFPA' is starting in 1 day,ham
Anyone interested in my SEC CHAMPION ticket I’m willing to sell it cheap dm if you’re interested 8602547190,spam
Bots r getting better icl,ham
I’m selling my SEC CHAMPION ticket at a reasonable and affordable price hmu if you’re interested 7862286119,spam
Hey guys am selling my season student tickets to all home games!!!! HMU 🤙 if interested please 🙏,spam
Sounds great !,ham
https://forms.gle/HcWBZ758ybzeT9PQ7,ham
Obviously not hitting 145,ham
"Selling 4 grad tickets 
Text me if you’re interested 678-383-9183",spam
So they better be out at least a couple months,ham
"Happy RIA Day, everyone! If you’ve registered for the panel, we can’t wait to see you all there. Make sure to dress business casual and bring a few copies of your resume for networking, and we will see you around 12:45! And for yet another opportunity for professional development, our executive board applications are open through tomorrow at 11:59 PM. If you’re even considering applying, I highly recommend taking the leap!",ham
Created new poll 'Would yall prefer to pop out for NEST run on Saturday or Friday??',ham
"I’m selling my students section Lsu/ga and Washington,individual full season ticket 🎟 Dm me +1 304-500-8952",spam
"I’m selling 4 basketball tickets, Dm me if you’re interested",spam
yeah we have that 😭,ham
and tell all your non-OAC friends!!,ham
Kick her,ham
Not interested,ham
Selling Texas tickets at an affordable price!  Hit me up if you’re interested,spam
https://forms.gle/6Q6DwwmjrANxPr2GA,ham
"Hi guys, please I'm selling my full season tickets to all all games for an affordable price hmu you willing to buy",spam
"I’m selling 4 Sugar bowl tickets, Dm me if you’re interested",spam
Selling my  South Campus parking permit….. Please text if you’re interested (404) 689-4926,spam
"Hey guys, just confirming that we will be having our meeting tonight at 7:30 in Sanford Hall room 0212! We’ll be going over a market update and other investing concepts. For our end of meeting kahoot, the top 3 will all win $10 chipotle gift cards! Looking forward to seeing yall there.",ham
"Looking to pass my 4 Sabrina Carpenter Concert Tickets as I got mixed up in my schedule 22,Oct 2024 at Atlanta State Farm Arena Georgia, USA Hmu if you’re interested +1 508-938-1750",spam
Anyone willing to buy my NORTH campus deck permit for winter quarter should text me please,ham
are we meeting tomorrow?,ham
Yeah lots of scams out there promoting discords or trading courses. Robinhood screenshots of returns and portfolio balances aren’t proof of a good strategy,ham
UConn 😭,ham
"I’m selling out my SEC championship tickets at affordable price,dm if you’re interested (757) 757-4712",spam
Giving away my SEC tickets for free.,spam
Heyy I’m not scamming I’m just trying to sell it to someone in need of it ok!,ham
Would bullish and bearish flags be an example of consolidation while breakouts past that point be expansion,ham
I’m selling my season student tickets to all homes games and also selling them individually at a reasonable and affordable price Dm if you’re interested +1 404-382-6317,spam
What time tonight?,ham
Selling out 2 graduation tickets let me know if you need them,spam
Overweight rn,ham
Selling my south deck parking permit.,spam
"I’ve got 2 Sugar Bowl tickets for lower price HMU if interested 

Mrh50676@uga.edu",spam
I’m selling my season student tickets to all home games dm please 🙏,spam
I'm selling 2 alabama tickets dm me if you're interested,spam
"I’m selling 2 SEC Championship tickets, Dm me if you’re interested",spam
Fleet feet in five points will hook u up,ham
What days?,ham
"if anyone ever can’t find a ride, just tell me in advance I’m parked in south deck 🫡",ham
Yes,ham
A video would be lovely,ham
"I have 3 SEC championship ticket available for sale with proof 
Sec 205, row 6, seat 23
Sec 227, row 10, seat 3 
Sec 227, row 10, seat 4  

DM if you’re interested please 🙏",spam
Hey! Could y’all post the slides for the Welcome Back event that was held on Thursday?,ham
I’m selling my 2 Bama tickets to the uga game and my parking pass permit Dm me if you are interested in buying TY,spam
I’m selling 3 sugar bowl tickets dm if you are interested in it please,spam
I'm selling my SEC ticket dm if you’re interested please 🙏 (209-393-4918),spam
While we’re promoting 5Ks 😁 u should run Dawg Jog!! https://runsignup.com/Race/GA/Athens/UGAPreVetDawgJog,ham
🚗 Don't miss out! I'm selling my parking pass permit—secure your spot today! DM me for details! 🎟️,spam
But you can’t tell me when the same place reverses price 5 times in a row it doesn’t mean something,ham
I’m selling 2 Alabama tickets dm me if you’re interested,spam
I’m selling 3 cotton bowl tickets 🎫 HMU 🤙 if interested please 🙏,spam
"I’m selling 3 oranges bowl tickets, Dm me if you’re interested🙏🙏",spam
I’m selling 2 Sec tickets in section 304 row 14 seat 7-8 with proof dm if you’re interested please 🙏 (209-393-4918),spam
I'm selling my SEC ticket message me if you’re interested please,spam
BE THERE‼️,ham
I’m selling my parking pass dm if you are interested in it please 🙏,spam
I’m selling 4 sec tickets for cheap price dm if you are interested in it please 🙏 +1 209-393-4918,spam
there are spartan races in atl in march!,ham
Selling my season tickets at affordable price hmu if interested,spam
I’m selling my Billie eilish tickets for November concert text me if you are interested +1 475-239-5231,spam
"I’m selling out my student season tickets at affordable price,Lmk if you’re interested",spam
"Uh sorry Bennett, but I saw it first so Imma need that permit",ham
"Hey guys,I’m giving away Megan moroney tickets free,my schedule for that day got so tight,lmk if anyone is interested in it. +1 (409) 599-0960",spam
